
as 16:16:32 ---- APP STARTED ---

sc 16:16:33 -- :Menu Utama --
.. 16:16:46      .
td 16:34:34      touched on :(1527.0, 543.0)
bp 16:34:34      pressed :open photo :DSCN6018.JPG
bp 16:34:34      pressed :open photo :DSCN6018.JPG
td 16:34:34      touched on :(1557.0, 681.0)
td 16:34:34      touched on :(1625.0, 739.0)
bp 16:34:34      pressed :open photo :DSCN6013.JPG
bp 16:34:34      pressed :close photo
td 16:34:34      touched on :(1655.0, 885.0)
td 16:34:34      touched on :(1789.0, 834.0)
td 16:34:34      touched on :(1746.0, 889.0)
td 16:34:34      touched on :(1719.0, 929.0)
bp 16:34:34      pressed :close photo
bp 16:34:34      pressed :close photo
bp 16:34:34      pressed :close photo
td 16:34:34      touched on :(1600.0, 622.0)
bp 16:34:34      pressed :open photo :DSCN6013.JPG
td 16:34:34      touched on :(1060.0, 322.0)
td 16:34:34      touched on :(1432.0, 328.99999999999994)
td 16:34:34      touched on :(1468.0, 366.0)
bp 16:34:34      pressed :open photo :DSCN6013.JPG
td 16:34:34      touched on :(1060.0, 319.0)
td 16:34:34      touched on :(1569.0, 455.0)
bp 16:34:34      pressed :open photo :DSCN6013.JPG
td 16:34:34      touched on :(1528.0, 493.99999999999994)
td 16:34:34      touched on :(1615.0, 520.0)
td 16:34:34      touched on :(1576.0, 568.0)
td 16:34:35      touched on :(1697.0, 767.0000000000001)
td 16:34:35      touched on :(1740.0, 739.9999999999999)
td 16:34:35      touched on :(1721.0, 840.0)
td 16:34:35      touched on :(1761.0, 812.0)
bp 16:34:35      pressed :close photo
td 16:34:35      touched on :(1774.0, 891.0)
td 16:34:35      touched on :(1739.0, 992.0)
bp 16:34:35      pressed :close photo
td 16:34:35      touched on :(1583.0, 832.0)
bp 16:34:35      pressed :close photo
td 16:34:35      touched on :(1649.0, 712.0)
bp 16:34:35      pressed :open photo :DSCN6013.JPG
td 16:34:35      touched on :(1575.0, 633.0)
td 16:34:35      touched on :(1615.0, 532.0)
td 16:34:35      touched on :(1612.0, 517.0)
bp 16:34:35      pressed :open photo :DSCN6018.JPG
td 16:34:35      touched on :(1551.0, 485.99999999999994)
.. 16:34:35      .
td 16:34:35      touched on :(1465.0, 171.0)
td 16:34:35      touched on :(1060.0, 320.0)
tu 16:34:36      -> up after 0.414 s on :(1060.0, 320.0)
td 16:34:36      touched on :(1060.0, 320.0)
td 16:34:36      touched on :(1812.0, 909.0)
td 16:34:36      touched on :(1824.0, 863.0)
td 16:34:36      touched on :(1730.0, 935.0)
td 16:34:36      touched on :(1861.0, 815.0)
td 16:34:36      touched on :(1748.0, 881.0)
td 16:34:36      touched on :(1725.0, 873.0)
bp 16:34:36      pressed :open photo :DSCN6017.JPG
td 16:34:36      touched on :(1744.0, 772.0)
td 16:34:36      touched on :(1721.0, 707.0)
td 16:34:36      touched on :(1060.0, 320.0)
td 16:34:36      touched on :(1656.0, 644.0)
td 16:34:36      touched on :(1773.0, 471.0)
td 16:34:36      touched on :(1749.0, 294.00000000000006)
td 16:34:36      touched on :(1723.0, 311.99999999999994)
bp 16:34:36      pressed :next photo to :6
td 16:34:36      touched on :(1656.0, 311.99999999999994)
td 16:34:36      touched on :(1059.0, 325.0)
td 16:34:36      touched on :(1621.0, 278.99999999999994)
td 16:34:36      touched on :(1617.0, 162.99999999999997)
td 16:34:36      touched on :(1534.0, 173.00000000000003)
td 16:34:37      touched on :(1359.0, 237.99999999999994)
td 16:34:37      touched on :(1218.0, 240.99999999999994)
td 16:34:37      touched on :(1169.0, 242.00000000000003)
td 16:34:37      touched on :(1096.0, 242.99999999999997)
td 16:34:37      touched on :(1173.0, 124.0)
td 16:34:37      touched on :(1182.0, 176.99999999999997)
td 16:34:37      touched on :(1123.0, 121.00000000000001)
td 16:34:37      touched on :(1020.0, 220.99999999999997)
td 16:34:37      touched on :(814.0, 231.99999999999997)
td 16:34:37      touched on :(813.0, 206.99999999999997)
td 16:34:37      touched on :(705.0, 242.00000000000003)
td 16:34:37      touched on :(613.0, 225.00000000000003)
td 16:34:37      touched on :(417.0, 215.0)
td 16:34:37      touched on :(438.0, 99.00000000000001)
td 16:34:37      touched on :(313.0, 124.0)
td 16:34:37      touched on :(294.0, 189.00000000000006)
td 16:34:37      touched on :(114.0, 44.99999999999996)
td 16:34:37      touched on :(16.0, 171.99999999999994)
td 16:34:37      touched on :(142.0, 126.99999999999999)
td 16:34:37      touched on :(1059.0, 324.00000000000006)
td 16:34:37      touched on :(1060.0, 320.0)
td 16:34:37      touched on :(12.0, 154.0)
td 16:34:37      touched on :(1061.0, 321.00000000000006)
td 16:34:37      touched on :(0.0, 118.00000000000001)
td 16:34:37      touched on :(1061.0, 320.0)
td 16:34:37      touched on :(50.0, 135.99999999999994)
td 16:34:37      touched on :(121.0, 33.99999999999996)
td 16:34:38      touched on :(1060.0, 319.0)
td 16:34:38      touched on :(270.0, 225.00000000000003)
td 16:34:38      touched on :(200.0, 275.0)
td 16:34:38      touched on :(1059.0, 323.0)
td 16:34:38      touched on :(295.0, 344.0)
td 16:34:38      touched on :(349.0, 364.99999999999994)
td 16:34:38      touched on :(415.0, 441.0)
td 16:34:38      touched on :(529.0, 357.00000000000006)
td 16:34:38      touched on :(535.0, 546.0)
td 16:34:38      touched on :(553.0, 539.0)
td 16:34:38      touched on :(503.0, 579.9999999999999)
td 16:34:38      touched on :(1059.0, 323.0)
td 16:34:38      touched on :(1060.0, 322.0)
td 16:34:38      touched on :(151.0, 217.99999999999997)
td 16:34:38      touched on :(307.0, 129.99999999999997)
td 16:34:38      touched on :(150.0, 137.00000000000003)
td 16:34:38      touched on :(0.0, 170.00000000000003)
td 16:34:38      touched on :(184.0, 231.99999999999997)
td 16:34:38      touched on :(255.0, 295.99999999999994)
td 16:34:38      touched on :(169.0, 209.99999999999997)
td 16:34:38      touched on :(317.0, 372.99999999999994)
td 16:34:38      touched on :(1060.0, 320.0)
td 16:34:38      touched on :(359.0, 421.0)
td 16:34:38      touched on :(363.0, 613.0000000000001)
td 16:34:38      touched on :(364.0, 804.0)
td 16:34:38      touched on :(341.0, 834.0)
td 16:34:38      touched on :(438.0, 739.9999999999999)
td 16:34:38      touched on :(323.0, 838.0)
td 16:34:39      touched on :(410.0, 673.9999999999999)
td 16:34:39      touched on :(151.0, 124.99999999999996)
td 16:34:39      touched on :(0.0, 171.99999999999994)
td 16:34:39      touched on :(125.00000000000001, 176.99999999999997)
td 16:34:39      touched on :(267.0, 176.99999999999997)
td 16:34:39      touched on :(224.0, 182.0)
td 16:34:39      touched on :(0.0, 171.99999999999994)
td 16:34:39      touched on :(167.0, 342.99999999999994)
td 16:34:39      touched on :(214.0, 325.0)
td 16:34:39      touched on :(78.0, 394.99999999999994)
td 16:34:39      touched on :(1060.0, 320.0)
td 16:34:39      touched on :(191.0, 446.99999999999994)
td 16:34:39      touched on :(98.0, 645.0)
td 16:34:39      touched on :(148.0, 665.0)
bp 16:34:39      pressed :prev photo to :5
td 16:34:39      touched on :(171.0, 645.0)
td 16:34:39      touched on :(1060.0, 320.0)
td 16:34:39      touched on :(118.0, 585.9999999999999)
td 16:34:39      touched on :(154.0, 577.0)
td 16:34:39      touched on :(117.0, 513.0)
td 16:34:39      touched on :(30.0, 514.0)
td 16:34:39      touched on :(39.0, 465.0)
bp 16:34:39      pressed :prev photo to :4
td 16:34:39      touched on :(209.0, 226.99999999999994)
td 16:34:39      touched on :(52.0, 273.0)
td 16:34:39      touched on :(1060.0, 321.00000000000006)
bp 16:34:39      pressed :prev photo to :3
bp 16:34:39      pressed :prev photo to :2
td 16:34:39      touched on :(0.0, 171.99999999999994)
td 16:34:39      touched on :(1060.0, 323.0)
td 16:34:39      touched on :(1059.0, 322.0)
td 16:34:40      touched on :(1060.0, 322.0)
td 16:34:40      touched on :(1061.0, 321.00000000000006)
td 16:34:40      touched on :(1477.0, 1096.0)
td 16:34:40      touched on :(1477.0, 1029.0)
td 16:34:40      touched on :(1060.0, 320.0)
bp 16:34:40      pressed :Menu Utama

sc 16:34:40 -- :Menu Utama --
td 16:34:40      touched on :(1415.0, 981.0)
td 16:34:40      touched on :(1352.0, 1060.0)
td 16:34:40      touched on :(1290.0, 1058.0)
td 16:34:40      touched on :(1819.0, 493.0)
td 16:34:40      touched on :(1153.0, 1096.0)
td 16:34:40      touched on :(1078.0, 1097.0)
td 16:34:40      touched on :(432.0, 1054.0)
td 16:34:40      touched on :(1059.0, 323.0)
td 16:34:40      touched on :(334.0, 1031.0)
bp 16:34:40      pressed :Sadang Serang Interaktif
td 16:34:41      touched on :(1059.0, 323.0)
bp 16:34:41      pressed :Sadang Serang Interaktif
td 16:34:41      touched on :(1060.0, 322.0)
td 16:34:41      touched on :(1060.0, 322.0)
tu 16:34:41      -> up after 0.219 s on :(1060.0, 322.0)
bp 16:34:41      pressed :Sadang Serang Interaktif
td 16:34:41      touched on :(1060.0, 321.00000000000006)
td 16:34:41      touched on :(1061.0, 321.00000000000006)
bp 16:34:41      pressed :Sadang Serang Interaktif
td 16:34:41      touched on :(1060.0, 322.0)
td 16:34:41      touched on :(1863.0, 30.000000000000014)
td 16:34:41      touched on :(1060.0, 322.0)
bp 16:34:41      pressed :Sadang Serang Interaktif
td 16:34:42      touched on :(1060.0, 322.0)
td 16:34:42      touched on :(1059.0, 322.0)
bp 16:34:42      pressed :Sadang Serang Interaktif
td 16:34:42      touched on :(1059.0, 322.0)
td 16:34:42      touched on :(1059.0, 322.0)
bp 16:34:42      pressed :Sadang Serang Interaktif
td 16:34:42      touched on :(1060.0, 323.0)
td 16:34:42      touched on :(1060.0, 322.0)
tu 16:34:43      -> up after 0.28 s on :(1060.0, 322.0)
bp 16:34:43      pressed :Sadang Serang Interaktif
td 16:34:43      touched on :(1060.0, 323.0)
td 16:34:43      touched on :(1060.0, 323.0)
td 16:34:43      touched on :(1060.0, 323.0)
bp 16:34:43      pressed :Sadang Serang Interaktif
td 16:34:43      touched on :(1060.0, 322.0)
td 16:34:43      touched on :(1060.0, 322.0)
tu 16:34:43      -> up after 0.285 s on :(1060.0, 322.0)
bp 16:34:43      pressed :Sadang Serang Interaktif
td 16:34:43      touched on :(1059.0, 323.0)
td 16:34:43      touched on :(1061.0, 321.00000000000006)
bp 16:34:44      pressed :Sadang Serang Interaktif
td 16:34:44      touched on :(1060.0, 317.99999999999994)
td 16:34:44      touched on :(1060.0, 321.00000000000006)
tu 16:34:44      -> up after 0.351 s on :(1060.0, 321.00000000000006)
bp 16:34:44      pressed :Sadang Serang Interaktif
td 16:34:44      touched on :(1060.0, 321.00000000000006)
tu 16:34:44      -> up after 0.3 s on :(1060.0, 321.00000000000006)
td 16:34:44      touched on :(1060.0, 321.00000000000006)
tu 16:34:45      -> up after 0.21 s on :(1060.0, 321.00000000000006)
bp 16:34:45      pressed :Sadang Serang Interaktif
td 16:34:45      touched on :(1060.0, 321.00000000000006)
.. 16:34:45      .
td 16:34:45      touched on :(1061.0, 322.0)
bp 16:34:45      pressed :Sadang Serang Interaktif
td 16:34:45      touched on :(1061.0, 322.0)
td 16:34:45      touched on :(1060.0, 321.00000000000006)
bp 16:34:45      pressed :Sadang Serang Interaktif
td 16:34:45      touched on :(1060.0, 321.00000000000006)
td 16:34:46      touched on :(1060.0, 321.00000000000006)
bp 16:34:46      pressed :Sadang Serang Interaktif
td 16:34:46      touched on :(1060.0, 321.00000000000006)
td 16:34:46      touched on :(1060.0, 321.00000000000006)
bp 16:34:46      pressed :Sadang Serang Interaktif
td 16:34:46      touched on :(1060.0, 321.00000000000006)
td 16:34:46      touched on :(1060.0, 320.0)
tu 16:34:47      -> up after 0.532 s on :(1060.0, 320.0)
bp 16:34:47      pressed :Sadang Serang Interaktif
td 16:34:47      touched on :(1060.0, 321.00000000000006)
td 16:34:47      touched on :(1060.0, 321.00000000000006)
tu 16:34:47      -> up after 0.445 s on :(1060.0, 321.00000000000006)
bp 16:34:47      pressed :Sadang Serang Interaktif
td 16:34:47      touched on :(1060.0, 323.0)
td 16:34:48      touched on :(1060.0, 322.0)
bp 16:34:48      pressed :Sadang Serang Interaktif
td 16:34:48      touched on :(1060.0, 322.0)
td 16:34:48      touched on :(1060.0, 322.0)
bp 16:34:48      pressed :Sadang Serang Interaktif
td 16:34:48      touched on :(1060.0, 321.00000000000006)
td 16:34:48      touched on :(1059.0, 323.0)
bp 16:34:48      pressed :Sadang Serang Interaktif
td 16:34:48      touched on :(1060.0, 322.0)
td 16:34:48      touched on :(1060.0, 322.0)
td 16:34:48      touched on :(1025.0, 350.0)
bp 16:34:49      pressed :Sadang Serang Interaktif
bp 16:34:49      pressed :Sadang Serang Interaktif
td 16:34:50      touched on :(1060.0, 322.0)
td 16:34:50      touched on :(1060.0, 325.0)
tu 16:34:50      -> up after 0.363 s on :(1060.0, 324.00000000000006)
bp 16:34:50      pressed :Sadang Serang Interaktif
td 16:34:50      touched on :(1060.0, 324.00000000000006)
td 16:34:50      touched on :(1060.0, 322.0)
bp 16:34:50      pressed :Sadang Serang Interaktif
td 16:34:50      touched on :(1060.0, 320.0)
td 16:34:51      touched on :(990.0, 295.99999999999994)
td 16:34:51      touched on :(1059.0, 323.0)
bp 16:34:51      pressed :Sadang Serang Interaktif
td 16:34:51      touched on :(1059.0, 323.0)
td 16:34:51      touched on :(1059.0, 325.99999999999994)
bp 16:34:51      pressed :Sadang Serang Interaktif
td 16:34:51      touched on :(1059.0, 325.99999999999994)
bp 16:34:51      pressed :Sadang Serang Interaktif
tu 16:34:51      -> up after 0.219 s on :(1059.0, 325.0)
td 16:34:51      touched on :(1060.0, 323.0)
td 16:34:52      touched on :(1060.0, 322.0)
bp 16:34:52      pressed :Sadang Serang Interaktif
td 16:34:52      touched on :(1059.0, 320.0)
td 16:34:52      touched on :(1059.0, 322.0)
bp 16:34:52      pressed :Sadang Serang Interaktif
td 16:34:52      touched on :(1059.0, 322.0)
td 16:34:52      touched on :(1059.0, 322.0)
bp 16:34:52      pressed :Sadang Serang Interaktif
td 16:34:52      touched on :(1060.0, 320.0)
tu 16:34:53      -> up after 0.446 s on :(1060.0, 320.0)
td 16:34:53      touched on :(1060.0, 321.00000000000006)
bp 16:34:53      pressed :Sadang Serang Interaktif
td 16:34:53      touched on :(1060.0, 320.0)
td 16:34:53      touched on :(1061.0, 320.0)
bp 16:34:53      pressed :Sadang Serang Interaktif
td 16:34:53      touched on :(1059.0, 324.00000000000006)
td 16:34:53      touched on :(1060.0, 322.0)
bp 16:34:53      pressed :Sadang Serang Interaktif
td 16:34:53      touched on :(1060.0, 321.00000000000006)
td 16:34:53      touched on :(1060.0, 321.00000000000006)
bp 16:34:53      pressed :Sadang Serang Interaktif
td 16:34:53      touched on :(1060.0, 322.0)
td 16:34:53      touched on :(1406.0, 388.0)
td 16:34:54      touched on :(1383.0, 435.0)
td 16:34:54      touched on :(1316.0, 515.0)
td 16:34:54      touched on :(1273.0, 535.0)
bp 16:34:54      pressed :Rumah Kita
td 16:34:54      touched on :(1297.0, 451.00000000000006)
td 16:34:54      touched on :(1399.0, 375.99999999999994)
td 16:34:54      touched on :(1060.0, 322.0)
td 16:34:54      touched on :(1310.0, 492.00000000000006)
bp 16:34:54      pressed :Info Tematik

sc 16:34:54 -- :Info Tematik --
td 16:34:54      touched on :(1393.0, 369.0)
td 16:34:54      touched on :(1359.0, 320.0)
td 16:34:54      touched on :(1262.0, 344.0)
td 16:34:54      touched on :(1331.0, 245.99999999999997)
td 16:34:54      touched on :(1060.0, 330.0)
td 16:34:54      touched on :(1194.0, 292.0)
td 16:34:54      touched on :(1170.0, 245.99999999999997)
td 16:34:54      touched on :(1283.0, 223.0)
td 16:34:54      touched on :(1172.0, 240.99999999999994)
td 16:34:54      touched on :(1308.0, 171.0)
td 16:34:54      touched on :(1210.0, 209.99999999999997)
td 16:34:55      touched on :(1298.0, 65.00000000000004)
td 16:34:55      touched on :(1258.0, 107.99999999999997)
tu 16:34:55      -> up after 0.328 s on :(1060.0, 325.0)
td 16:34:55      touched on :(1507.0, 441.0)
td 16:34:55      touched on :(1504.0, 488.99999999999994)
td 16:34:55      touched on :(1061.0, 321.00000000000006)
td 16:34:55      touched on :(1483.0, 562.0)
td 16:34:55      touched on :(1432.0, 604.0)
.. 16:34:55      .
td 16:34:55      touched on :(1060.0, 323.0)
td 16:34:55      touched on :(1167.0, 512.0)
td 16:34:55      touched on :(1251.0, 375.99999999999994)
td 16:34:55      touched on :(1139.0, 467.00000000000006)
td 16:34:55      touched on :(1117.0, 179.99999999999997)
td 16:34:55      touched on :(1093.0, 275.0)
td 16:34:55      touched on :(996.0000000000001, 345.0)
td 16:34:55      touched on :(1040.0, 253.00000000000003)
td 16:34:55      touched on :(1017.0, 179.99999999999997)
td 16:34:56      touched on :(1295.0, 383.99999999999994)
td 16:34:56      touched on :(1296.0, 430.99999999999994)
td 16:34:56      touched on :(1292.0, 535.0)
td 16:34:56      touched on :(1239.0, 565.0)
td 16:34:56      touched on :(1246.0, 468.0)
td 16:34:56      touched on :(1221.0, 467.00000000000006)
td 16:34:56      touched on :(1204.0, 419.0)
td 16:34:56      touched on :(1195.0, 416.99999999999994)
td 16:34:56      touched on :(1112.0, 176.99999999999997)
td 16:34:56      touched on :(1187.0, 467.00000000000006)
td 16:34:56      touched on :(1157.0, 413.0)
td 16:34:56      touched on :(1099.0, 421.0)
td 16:34:56      touched on :(1036.0, 371.00000000000006)
td 16:34:56      touched on :(1063.0, 325.0)
td 16:34:56      touched on :(565.0, 206.99999999999997)
td 16:34:56      touched on :(1060.0, 322.0)
td 16:34:57      touched on :(877.0, 372.0)
td 16:34:57      touched on :(1027.0, 372.0)
td 16:34:57      touched on :(1036.0, 413.99999999999994)
td 16:34:57      touched on :(1113.0, 179.99999999999997)
td 16:34:57      touched on :(1131.0, 402.99999999999994)
td 16:34:57      touched on :(1183.0, 323.0)
td 16:34:57      touched on :(1213.0, 488.99999999999994)
td 16:34:57      touched on :(1216.0, 507.99999999999994)
td 16:34:57      touched on :(1060.0, 322.0)
td 16:34:57      touched on :(1216.0, 507.99999999999994)
td 16:34:57      touched on :(1089.0, 490.0)
td 16:34:57      touched on :(1111.0, 418.00000000000006)
td 16:34:57      touched on :(1060.0, 319.0)
td 16:34:57      touched on :(994.9999999999999, 350.99999999999994)
td 16:34:57      touched on :(920.0, 533.0)
td 16:34:57      touched on :(747.0, 441.99999999999994)
td 16:34:57      touched on :(722.0, 507.99999999999994)
td 16:34:57      touched on :(437.0, 151.99999999999997)
td 16:34:57      touched on :(1060.0, 321.00000000000006)
td 16:34:57      touched on :(659.0, 286.0)
td 16:34:57      touched on :(732.0, 310.00000000000006)
td 16:34:58      touched on :(968.0, 342.0)
td 16:34:58      touched on :(1064.0, 248.0)
td 16:34:58      touched on :(1137.0, 248.0)
td 16:34:58      touched on :(1292.0, 347.99999999999994)
td 16:34:58      touched on :(1281.0, 435.0)
td 16:34:58      touched on :(1381.0, 396.00000000000006)
td 16:34:58      touched on :(1400.0, 295.0)
td 16:34:58      touched on :(1380.0, 444.0)
td 16:34:58      touched on :(1357.0, 408.99999999999994)
td 16:34:58      touched on :(1338.0, 394.0)
td 16:34:58      touched on :(1305.0, 324.00000000000006)
td 16:34:58      touched on :(1059.0, 320.0)
td 16:34:58      touched on :(1222.0, 418.00000000000006)
td 16:34:58      touched on :(1224.0, 355.0)
td 16:34:58      touched on :(1183.0, 515.0)
td 16:34:58      touched on :(1135.0, 466.0)
td 16:34:58      touched on :(1016.0, 582.9999999999999)
bp 16:34:58      pressed :open e-book :KampungBerkebun
td 16:34:58      touched on :(1077.0, 477.0)
td 16:34:58      touched on :(938.0, 491.0)
td 16:34:58      touched on :(887.0, 492.00000000000006)
td 16:34:58      touched on :(598.0, 278.99999999999994)
td 16:34:59      touched on :(1060.0, 322.0)
td 16:34:59      touched on :(624.0, 223.99999999999997)
td 16:34:59      touched on :(559.0, 328.99999999999994)
td 16:34:59      touched on :(604.0, 244.00000000000006)
td 16:34:59      touched on :(590.0, 239.00000000000003)
tu 16:34:59      -> up after 0.371 s on :(1060.0, 322.0)
td 16:34:59      touched on :(1061.0, 321.00000000000006)
td 16:34:59      touched on :(1059.0, 323.0)
td 16:35:00      touched on :(1060.0, 322.0)
td 16:35:00      touched on :(1060.0, 323.0)
td 16:35:00      touched on :(1060.0, 323.0)
td 16:35:00      touched on :(1060.0, 320.0)
td 16:35:00      touched on :(1060.0, 321.00000000000006)
td 16:35:00      touched on :(1059.0, 321.00000000000006)
td 16:35:01      touched on :(1059.0, 322.0)
td 16:35:01      touched on :(1059.0, 322.0)
td 16:35:01      touched on :(1059.0, 323.0)
td 16:35:01      touched on :(1059.0, 323.0)
td 16:35:01      touched on :(1060.0, 323.0)
td 16:35:01      touched on :(1532.0, 1069.0)
bp 16:35:01      pressed :Menu Utama

sc 16:35:01 -- :Menu Utama --
td 16:35:01      touched on :(1060.0, 322.0)
td 16:35:01      touched on :(1060.0, 322.0)
tu 16:35:01      -> up after 0.282 s on :(1060.0, 322.0)
td 16:35:02      touched on :(1061.0, 321.00000000000006)
bp 16:35:02      pressed :Sadang Serang Interaktif
td 16:35:02      touched on :(1060.0, 321.00000000000006)
td 16:35:02      touched on :(1060.0, 322.0)
bp 16:35:02      pressed :Sadang Serang Interaktif
td 16:35:02      touched on :(1060.0, 321.00000000000006)
td 16:35:02      touched on :(1059.0, 320.0)
bp 16:35:02      pressed :Sadang Serang Interaktif
td 16:35:02      touched on :(1060.0, 321.00000000000006)
td 16:35:02      touched on :(1060.0, 322.0)
bp 16:35:02      pressed :Sadang Serang Interaktif
td 16:35:02      touched on :(1060.0, 319.0)
td 16:35:03      touched on :(1060.0, 321.00000000000006)
bp 16:35:03      pressed :Sadang Serang Interaktif
td 16:35:03      touched on :(1060.0, 321.00000000000006)
td 16:35:03      touched on :(1059.0, 324.00000000000006)
bp 16:35:03      pressed :Sadang Serang Interaktif
td 16:35:04      touched on :(1060.0, 322.0)
td 16:35:04      touched on :(1060.0, 321.00000000000006)
td 16:35:04      touched on :(1444.0, 121.00000000000001)
bp 16:35:04      pressed :Rumah Kita
bp 16:35:04      pressed :Sadang Serang Interaktif
td 16:35:04      touched on :(1060.0, 321.00000000000006)
td 16:35:04      touched on :(1060.0, 322.0)
bp 16:35:04      pressed :Sadang Serang Interaktif
td 16:35:05      touched on :(1059.0, 321.00000000000006)
.. 16:35:05      .
td 16:35:05      touched on :(1061.0, 322.0)
tu 16:35:05      -> up after 0.203 s on :(1061.0, 322.0)
bp 16:35:05      pressed :Sadang Serang Interaktif
td 16:35:05      touched on :(1060.0, 320.0)
td 16:35:05      touched on :(1296.0, 63.99999999999997)
td 16:35:06      touched on :(1059.0, 324.00000000000006)
bp 16:35:06      pressed :Sadang Serang Interaktif
td 16:35:06      touched on :(1060.0, 322.0)
td 16:35:06      touched on :(111.0, 1014.0)
td 16:35:06      touched on :(1060.0, 323.0)
bp 16:35:06      pressed :Sadang Serang Interaktif
td 16:35:06      touched on :(1060.0, 321.00000000000006)
td 16:35:06      touched on :(108.0, 1018.0000000000001)
td 16:35:06      touched on :(1060.0, 321.00000000000006)
bp 16:35:06      pressed :Sadang Serang Interaktif
td 16:35:06      touched on :(94.0, 999.0)
td 16:35:07      touched on :(1059.0, 323.0)
bp 16:35:07      pressed :Sadang Serang Interaktif
td 16:35:07      touched on :(1059.0, 321.00000000000006)
td 16:35:07      touched on :(1059.0, 321.00000000000006)
bp 16:35:07      pressed :Sadang Serang Interaktif
td 16:35:07      touched on :(1059.0, 320.0)
td 16:35:07      touched on :(1061.0, 320.0)
bp 16:35:07      pressed :Sadang Serang Interaktif
td 16:35:07      touched on :(1060.0, 322.0)
td 16:35:08      touched on :(1061.0, 321.00000000000006)
td 16:35:08      touched on :(1217.0, 40.00000000000006)
bp 16:35:08      pressed :Sadang Serang Interaktif
td 16:35:08      touched on :(1061.0, 323.0)
tu 16:35:09      -> up after 0.731 s on :(1061.0, 323.0)
td 16:35:09      touched on :(1061.0, 322.0)
bp 16:35:09      pressed :Sadang Serang Interaktif
td 16:35:09      touched on :(1059.0, 320.0)
td 16:35:09      touched on :(1060.0, 321.00000000000006)
bp 16:35:09      pressed :Sadang Serang Interaktif
td 16:35:09      touched on :(1060.0, 322.0)
td 16:35:09      touched on :(1061.0, 321.00000000000006)
bp 16:35:09      pressed :Sadang Serang Interaktif
td 16:35:10      touched on :(1061.0, 321.00000000000006)
td 16:35:10      touched on :(1177.0, 69.99999999999996)
td 16:35:10      touched on :(1060.0, 322.0)
tu 16:35:10      -> up after 0.246 s on :(1060.0, 322.0)
bp 16:35:10      pressed :Sadang Serang Interaktif
td 16:35:10      touched on :(1060.0, 322.0)
td 16:35:10      touched on :(1060.0, 320.0)
td 16:35:10      touched on :(1587.0, 334.0)
bp 16:35:10      pressed :Sadang Serang Interaktif
bp 16:35:10      pressed :Rumah Kita
td 16:35:10      touched on :(1060.0, 322.0)
td 16:35:10      touched on :(1060.0, 322.0)
bp 16:35:10      pressed :Sadang Serang Interaktif
td 16:35:10      touched on :(1060.0, 322.0)
td 16:35:10      touched on :(1060.0, 321.00000000000006)
bp 16:35:10      pressed :Sadang Serang Interaktif
td 16:35:11      touched on :(1060.0, 320.0)
td 16:35:11      touched on :(1059.0, 322.0)
bp 16:35:11      pressed :Sadang Serang Interaktif
td 16:35:11      touched on :(1060.0, 320.0)
td 16:35:11      touched on :(1060.0, 319.0)
bp 16:35:11      pressed :Sadang Serang Interaktif
td 16:35:12      touched on :(1059.0, 323.0)
td 16:35:12      touched on :(1059.0, 321.00000000000006)
bp 16:35:12      pressed :Sadang Serang Interaktif
td 16:35:12      touched on :(1059.0, 323.0)
td 16:35:12      touched on :(1060.0, 321.00000000000006)
td 16:35:12      touched on :(1464.0, 460.99999999999994)
td 16:35:12      touched on :(1343.0, 463.99999999999994)
bp 16:35:12      pressed :Sadang Serang Interaktif
td 16:35:12      touched on :(1061.0, 322.0)
td 16:35:12      touched on :(1360.0, 485.0)
td 16:35:12      touched on :(1296.0, 427.0)
td 16:35:12      touched on :(1114.0, 178.00000000000006)
td 16:35:12      touched on :(1061.0, 319.0)
bp 16:35:12      pressed :Sadang Serang Interaktif
td 16:35:12      touched on :(1116.0, 176.0)
td 16:35:13      touched on :(1162.0, 175.00000000000006)
bp 16:35:13      pressed :Sadang Serang Interaktif
bp 16:35:13      pressed :Sadang Serang Interaktif
td 16:35:13      touched on :(1062.0, 325.0)
tu 16:35:13      -> up after 0.216 s on :(1156.0, 350.99999999999994)
td 16:35:13      touched on :(1060.0, 319.0)
td 16:35:13      touched on :(1088.0, 292.99999999999994)
td 16:35:13      touched on :(1095.0, 223.99999999999997)
bp 16:35:13      pressed :Sadang Serang Interaktif
bp 16:35:13      pressed :Sadang Serang Interaktif
td 16:35:13      touched on :(1056.0, 322.0)
td 16:35:13      touched on :(1098.0, 416.0)
bp 16:35:13      pressed :Sadang Serang Interaktif
bp 16:35:13      pressed :Sadang Serang Interaktif
td 16:35:13      touched on :(1057.0, 321.00000000000006)
td 16:35:14      touched on :(1123.0, 173.00000000000003)
bp 16:35:14      pressed :Sadang Serang Interaktif
td 16:35:14      touched on :(1074.0, 328.99999999999994)
td 16:35:14      touched on :(1109.0, 176.0)
td 16:35:14      touched on :(1049.0, 336.99999999999994)
bp 16:35:14      pressed :Sadang Serang Interaktif
bp 16:35:14      pressed :Sadang Serang Interaktif
td 16:35:14      touched on :(1055.0, 320.0)
td 16:35:14      touched on :(1114.0, 179.0)
bp 16:35:14      pressed :Sadang Serang Interaktif
td 16:35:14      touched on :(1070.0, 321.00000000000006)
td 16:35:15      touched on :(1109.0, 162.99999999999997)

as 16:46:41 ---- APP STARTED ---

sc 16:46:42 -- :Menu Utama --
.. 16:46:49      .
